Zip Code,City,State,Metro,CountyName,SizeRank,Median_Price
46721,Butler,IN,Auburn,De Kalb,8549,59
46723,Churubusco,IN,Fort Wayne,Whitley,9220,79
46725,Columbia City,IN,Fort Wayne,Whitley,4107,80
46733,Decatur,IN,Decatur,Adams,4615,68
46738,Garrett,IN,Auburn,De Kalb,9786,64
46740,Geneva,IN,Decatur,Adams,10300,54
46741,Grabill,IN,Fort Wayne,Allen,10020,82
46742,Hamilton,IN,Angola,Steuben,10255,98
46743,Harlan,IN,Fort Wayne,Allen,12044,75
46745,Hoagland,IN,Fort Wayne,Allen,12581,84
46747,Hudson,IN,Angola,Steuben,11133,94
46748,Huntertown,IN,Fort Wayne,Allen,9371,92
46750,Huntington,IN,Huntington,Huntington,3163,54
46765,Leo-Cedarville,IN,Fort Wayne,Allen,9658,93
46770,Markle,IN,Fort Wayne,Wells,12160,74
46772,Monroe,IN,Decatur,Adams,12714,71
46773,Monroeville,IN,Fort Wayne,Allen,10132,67
46774,New Haven,IN,Fort Wayne,Allen,5937,65
46777,Ossian,IN,Fort Wayne,Wells,8441,76
46783,Roanoke,IN,Huntington,Huntington,9753,96
46784,Rome City,IN,Kendallville,Noble,12912,128
46787,South Whitley,IN,Fort Wayne,Whitley,9332,62
46788,Leo-Cedarville,IN,Fort Wayne,Allen,10712,100
46792,Warren,IN,Huntington,Huntington,10582,58
46793,Waterloo,IN,Auburn,De Kalb,9142,70
46795,Wolcottville,IN,,Lagrange,9345,139
46797,Woodburn,IN,Fort Wayne,Allen,9321,71
46804,Fort Wayne,IN,Fort Wayne,Allen,2701,77
46805,Fort Wayne,IN,Fort Wayne,Allen,3763,55
46807,Fort Wayne,IN,Fort Wayne,Allen,5054,44
46808,Fort Wayne,IN,Fort Wayne,Allen,5027,52
46809,Fort Wayne,IN,Fort Wayne,Allen,7865,58
46814,Fort Wayne,IN,Fort Wayne,Allen,6177,110
46815,Fort Wayne,IN,Fort Wayne,Allen,3551,60
46816,Fort Wayne,IN,Fort Wayne,Allen,4578,49
46818,Fort Wayne,IN,Fort Wayne,Allen,5033,81
46819,Fort Wayne,IN,Fort Wayne,Allen,7181,60
46825,Fort Wayne,IN,Fort Wayne,Allen,2479,70
46835,Fort Wayne,IN,Fort Wayne,Allen,2060,67
46845,Fort Wayne,IN,Fort Wayne,Allen,4355,90
46901,Kokomo,IN,Kokomo,Howard,1466,50
46902,Kokomo,IN,Kokomo,Howard,2664,57
46910,Akron,IN,,Fulton,10291,59
46914,Bunker Hill,IN,Peru,Miami,11455,60
46919,Converse,IN,Marion,Grant,11688,55
46923,Delphi,IN,"Lafayette-West Lafayette, IN",Carroll,8507,65
46928,Fairmount,IN,Marion,Grant,10350,50
46932,Galveston,IN,Logansport,Cass,9944,61
46933,Gas City,IN,Marion,Grant,7894,52
46936,Greentown,IN,Kokomo,Howard,9897,66
46938,Jonesboro,IN,Marion,Grant,11088,50
46939,Kewanna,IN,,Fulton,11978,55
46940,La Fontaine,IN,Wabash,Wabash,11303,59
46947,Logansport,IN,Logansport,Cass,2430,46
46951,Macy,IN,Peru,Miami,11927,65
46952,Marion,IN,Marion,Grant,4488,59
46953,Marion,IN,Marion,Grant,4244,44
46962,North Manchester,IN,Wabash,Wabash,7191,62
46970,Peru,IN,Peru,Miami,3775,50
46974,Roann,IN,Wabash,Wabash,11004,62
46975,Rochester,IN,,Fulton,7089,68
46978,Royal Center,IN,Logansport,Cass,10863,45
46979,Russiaville,IN,Kokomo,Howard,10410,72
46982,Silver Lake,IN,Warsaw,Kosciusko,10624,71
46986,Swayzee,IN,Marion,Grant,11434,51
46987,Sweetser,IN,Marion,Grant,12371,61
46989,Upland,IN,Marion,Grant,8865,68
46992,Wabash,IN,Wabash,Wabash,5451,56
46994,Walton,IN,Logansport,Cass,11915,51
46996,Winamac,IN,,Pulaski,8020,62
47001,Aurora,IN,Cincinnati,Dearborn,9252,78
47006,Batesville,IN,,Ripley,7264,95
47012,Brookville,IN,,Franklin,8386,81
47018,Dillsboro,IN,Cincinnati,Dearborn,11008,78
47022,Sunman,IN,Cincinnati,Dearborn,11974,108
47024,Laurel,IN,,Franklin,12478,66
47025,Hidden Valley,IN,Cincinnati,Dearborn,4591,89
47031,Milan,IN,,Ripley,10710,75
47032,Moores Hill,IN,Cincinnati,Dearborn,10934,70
47037,Osgood,IN,,Ripley,9429,67
47040,Rising Sun,IN,Cincinnati,Ohio,9374,80
47041,Sunman,IN,Cincinnati,Dearborn,9064,92
47042,Versailles,IN,,Ripley,10411,73
47043,Vevay,IN,,Switzerland,10112,71
47060,West Harrison,IN,Cincinnati,Dearborn,8584,108
47112,Corydon,IN,Louisville/Jefferson County,Harrison,5869,85
47115,Depauw,IN,Louisville/Jefferson County,Harrison,11456,70
47117,Elizabeth,IN,Louisville/Jefferson County,Harrison,10014,75
47118,English,IN,,Crawford,12003,59
47119,Floyds Knobs,IN,Louisville/Jefferson County,Floyd,6886,110
47122,Georgetown,IN,Louisville/Jefferson County,Floyd,7946,98
47124,Greenville,IN,Louisville/Jefferson County,Floyd,10283,99
47136,Lanesville,IN,Louisville/Jefferson County,Floyd,11552,94
47137,Leavenworth,IN,,Crawford,12250,62
47138,Lexington,IN,Louisville/Jefferson County,Scott,11237,77
47140,Marengo,IN,,Crawford,10493,56
47145,Milltown,IN,,Crawford,11301,55
47150,New Albany,IN,Louisville/Jefferson County,Floyd,739,79
47161,New Salisbury,IN,Louisville/Jefferson County,Harrison,9780,82
47164,Palmyra,IN,Louisville/Jefferson County,Harrison,11668,68
47165,New Pekin,IN,Louisville/Jefferson County,Washington,11203,77
47167,Salem,IN,Louisville/Jefferson County,Washington,6301,70
47170,Scottsburg,IN,Louisville/Jefferson County,Scott,7070,70
47201,Columbus,IN,Columbus,Bartholomew,1154,90
47203,Columbus,IN,Columbus,Bartholomew,3509,96
47220,Brownstown,IN,Seymour,Jackson,10433,77
47223,Butlerville,IN,North Vernon,Jennings,12913,63
47229,Crothersville,IN,Seymour,Jackson,10843,68
47230,Deputy,IN,Madison,Jefferson,12063,88
47232,Elizabethtown,IN,Columbus,Bartholomew,12416,84
47234,Flat Rock,IN,Indianapolis,Shelby,12225,83
47240,Greensburg,IN,Greensburg,Decatur,4416,78
47246,Hope,IN,Columbus,Bartholomew,9038,74
47250,Madison,IN,Madison,Jefferson,4695,74
47265,North Vernon,IN,North Vernon,Jennings,5351,69
47272,Saint Paul,IN,Greensburg,Decatur,10735,67
47273,Scipio,IN,North Vernon,Jennings,12914,75
47274,Seymour,IN,Seymour,Jackson,2556,79
47283,Westport,IN,Greensburg,Decatur,12915,72
47302,Muncie,IN,Muncie,Delaware,3912,40
47303,Muncie,IN,Muncie,Delaware,4101,47
47304,Muncie,IN,Muncie,Delaware,2875,58
47320,Albany,IN,Muncie,Delaware,9599,52
47327,Cambridge City,IN,Richmond,Wayne,8910,53
47330,Centerville,IN,Richmond,Wayne,9674,67
47331,Connersville,IN,Connersville,Fayette,3848,50
47334,Daleville,IN,Muncie,Delaware,12602,58
47336,Dunkirk,IN,,Jay,9747,46
47338,Eaton,IN,Muncie,Delaware,10935,46
47340,Farmland,IN,,Randolph,11228,56
47341,Fountain City,IN,Richmond,Wayne,11223,65
47342,Gaston,IN,Muncie,Delaware,10882,52
47345,Greens Fork,IN,Richmond,Wayne,10945,53
47346,Hagerstown,IN,Richmond,Wayne,10857,64
47348,Hartford City,IN,,Blackford,6994,46
47353,Liberty,IN,Cincinnati,Union,8792,62
47354,Losantville,IN,,Randolph,12488,56
47356,Middletown,IN,New Castle,Henry,10469,61
47357,Milton,IN,Richmond,Wayne,11899,46
47359,Montpelier,IN,,Blackford,10527,48
47362,New Castle,IN,New Castle,Henry,2800,51
47368,Parker City,IN,,Randolph,10648,56
47371,Portland,IN,,Jay,6969,55
47373,Redkey,IN,,Jay,11675,41
47374,Richmond,IN,Richmond,Wayne,519,56
47383,Selma,IN,Muncie,Delaware,11990,61
47384,Shirley,IN,New Castle,Henry,12200,65
47385,Spiceland,IN,New Castle,Henry,12171,49
47386,Springport,IN,New Castle,Henry,11390,65
47393,Williamsburg,IN,Richmond,Wayne,11659,68
47394,Winchester,IN,,Randolph,7674,52
47396,Yorktown,IN,Muncie,Delaware,9741,63
47401,Bloomington,IN,Bloomington,Monroe,1509,113
47403,Bloomington,IN,Bloomington,Monroe,2577,92
47404,Bloomington,IN,Bloomington,Monroe,4507,95
47408,Bloomington,IN,Bloomington,Monroe,5535,109
47424,Bloomfield,IN,,Greene,7921,60
47429,Ellettsville,IN,Bloomington,Monroe,8872,92
47432,French Lick,IN,,Orange,11817,72
47433,Gosport,IN,Bloomington,Owen,11493,75
47436,Heltonville,IN,Bedford,Lawrence,12534,70
47441,Linton,IN,,Greene,7558,60
47452,Orleans,IN,,Orange,9490,61
47454,Paoli,IN,,Orange,8986,67
47459,Solsberry,IN,,Greene,11942,72
47460,Spencer,IN,Bloomington,Owen,7273,68
47462,Springville,IN,Bedford,Lawrence,10412,74
47501,Washington,IN,Washington,Daviess,5129,67
47521,Celestine,IN,Jasper,Dubois,12916,94
47523,Dale,IN,,Spencer,10062,71
47532,Ferdinand,IN,Jasper,Dubois,11931,85
47546,Jasper,IN,Jasper,Dubois,7117,88
47553,Loogootee,IN,,Martin,7738,72
47558,Montgomery,IN,Washington,Daviess,10041,105
47564,Otwell,IN,Jasper,Pike,12529,65
47567,Petersburg,IN,Jasper,Pike,9764,60
47579,Santa Claus,IN,,Spencer,12633,89
47581,Shoals,IN,,Martin,10130,59
47586,Tell City,IN,,Perry,8495,65
47598,Winslow,IN,Jasper,Pike,11109,56
47601,Boonville,IN,Evansville,Warrick,6089,75
47610,Chandler,IN,Evansville,Warrick,9660,78
47613,Elberfeld,IN,Evansville,Warrick,9565,79
47619,Lynnville,IN,Evansville,Warrick,11808,81
47620,Mount Vernon,IN,Evansville,Posey,5427,73
47630,Newburgh,IN,Evansville,Warrick,1500,86
47631,New Harmony,IN,Evansville,Posey,11575,75
47633,Poseyville,IN,Evansville,Posey,11773,71
47634,Richland,IN,,Spencer,12286,62
47635,Rockport,IN,,Spencer,8500,67
47638,Wadesville,IN,Evansville,Posey,10858,104
47639,Haubstadt,IN,,Gibson,9606,104
47640,Hazleton,IN,,Gibson,12917,62
47648,Fort Branch,IN,,Gibson,9193,80
47660,Oakland City,IN,,Gibson,8967,61
47670,Princeton,IN,,Gibson,6403,62
47710,Evansville,IN,Evansville,Vanderburgh,4764,64
47711,Evansville,IN,Evansville,Vanderburgh,3390,72
47712,Evansville,IN,Evansville,Vanderburgh,3424,78
47714,Evansville,IN,Evansville,Vanderburgh,2113,62
47715,Evansville,IN,Evansville,Vanderburgh,3182,79
47720,Evansville,IN,Evansville,Vanderburgh,5796,96
47725,Evansville,IN,Evansville,Vanderburgh,5619,93
47802,Terre Haute,IN,Terre Haute,Vigo,2618,61
47803,Terre Haute,IN,Terre Haute,Vigo,4908,59
47804,Terre Haute,IN,Terre Haute,Vigo,7234,38
47805,Terre Haute,IN,Terre Haute,Vigo,7498,63
47834,Brazil,IN,Terre Haute,Clay,4345,64
47838,Carlisle,IN,Terre Haute,Sullivan,12066,50
47840,Center Point,IN,Terre Haute,Clay,12662,67
47842,Clinton,IN,Terre Haute,Vermillion,7104,52
47850,Farmersburg,IN,Terre Haute,Sullivan,10814,49
47868,Poland,IN,Bloomington,Owen,10541,60
47872,Rockville,IN,,Parke,7986,67
47874,Rosedale,IN,,Parke,11143,52
47879,Shelburn,IN,Terre Haute,Sullivan,11462,53
47882,Sullivan,IN,Terre Haute,Sullivan,8204,54
47901,Lafayette,IN,"Lafayette-West Lafayette, IN",Tippecanoe,11250,70
47904,Lafayette,IN,"Lafayette-West Lafayette, IN",Tippecanoe,6050,64
47905,Lafayette,IN,"Lafayette-West Lafayette, IN",Tippecanoe,1843,79
47906,West Lafayette,IN,"Lafayette-West Lafayette, IN",Tippecanoe,202,88
47909,Lafayette,IN,"Lafayette-West Lafayette, IN",Tippecanoe,1970,77
47918,Attica,IN,,Fountain,8783,57
47920,Battle Ground,IN,"Lafayette-West Lafayette, IN",Tippecanoe,12352,84
47922,Brook,IN,Chicago,Newton,11906,52
47923,Brookston,IN,,White,9702,73
47928,Cayuga,IN,Terre Haute,Vermillion,11554,56
47932,Covington,IN,,Fountain,9445,64
47933,Crawfordsville,IN,Crawfordsville,Montgomery,3276,71
47940,Darlington,IN,Crawfordsville,Montgomery,12051,60
47941,Dayton,IN,"Lafayette-West Lafayette, IN",Tippecanoe,12569,79
47944,Fowler,IN,"Lafayette-West Lafayette, IN",Benton,9542,54
47946,Francesville,IN,,Pulaski,10989,49
47948,Goodland,IN,Chicago,Newton,11821,54
47951,Kentland,IN,Chicago,Newton,12090,49
47952,Kingman,IN,,Fountain,12339,63
47954,Ladoga,IN,Crawfordsville,Montgomery,11954,60
47955,Linden,IN,Crawfordsville,Montgomery,12649,58
47957,Medaryville,IN,,Pulaski,11691,47
47963,Morocco,IN,Chicago,Newton,11121,58
47965,Crawfordsville,IN,Crawfordsville,Montgomery,12918,59
47968,New Ross,IN,Crawfordsville,Montgomery,12739,60
47970,Otterbein,IN,"Lafayette-West Lafayette, IN",Benton,11805,60
47971,Oxford,IN,"Lafayette-West Lafayette, IN",Benton,12418,55
47977,Remington,IN,Chicago,Jasper,11413,67
47978,Rensselaer,IN,Chicago,Jasper,6971,76
47980,Reynolds,IN,,White,12497,63
47987,Veedersburg,IN,,Fountain,11295,57
47989,Waveland,IN,Crawfordsville,Montgomery,12651,51
47990,Waynetown,IN,Crawfordsville,Montgomery,11065,56
47993,Williamsport,IN,,Warren,10187,58
47995,Wolcott,IN,,White,12451,63
48005,Armada,MI,Detroit,Macomb,10391,120
48009,Birmingham,MI,Detroit,Oakland,4450,237
48015,Center Line,MI,Detroit,Macomb,7296,60
48017,Clawson,MI,Detroit,Oakland,6034,131
48021,Eastpointe,MI,Detroit,Macomb,1538,55
48025,Beverly Hills,MI,Detroit,Oakland,5254,170
48026,Fraser,MI,Detroit,Macomb,5279,98
48030,Hazel Park,MI,Detroit,Oakland,4728,57
48033,Southfield,MI,Detroit,Oakland,4859,70
48034,Southfield,MI,Detroit,Oakland,6359,77
48035,Clinton Township,MI,Detroit,Macomb,2149,86
48036,Clinton Township,MI,Detroit,Macomb,5200,94
48038,Clinton Township,MI,Detroit,Macomb,1855,108
48042,Macomb Township,MI,Detroit,Macomb,1981,121
48043,Mount Clemens,MI,Detroit,Macomb,5042,66
48044,Macomb Township,MI,Detroit,Macomb,403,117
48045,Harrison Township,MI,Detroit,Macomb,2836,109
48047,Chesterfield,MI,Detroit,Macomb,1279,109
48048,New Haven,MI,Detroit,Macomb,7086,99
48050,New Haven,MI,Detroit,Macomb,11149,138
48051,Chesterfield,MI,Detroit,Macomb,4777,109
48062,Richmond,MI,Detroit,Macomb,6697,110
48065,Romeo,MI,Detroit,Macomb,6484,121
48066,Roseville,MI,Detroit,Macomb,523,64
48067,Royal Oak,MI,Detroit,Oakland,3860,168
48069,Pleasant Ridge,MI,Detroit,Oakland,11632,188
48070,Huntington Woods,MI,Detroit,Oakland,9355,189
48071,Madison Heights,MI,Detroit,Oakland,1861,89
48072,Berkley,MI,Detroit,Oakland,5256,157
48073,Royal Oak,MI,Detroit,Oakland,1604,160
48075,Southfield,MI,Detroit,Oakland,4124,71
48076,Southfield,MI,Detroit,Oakland,2848,83
48080,Saint Clair Shores,MI,Detroit,Macomb,3600,90
48081,Saint Clair Shores,MI,Detroit,Macomb,4172,101
48082,Saint Clair Shores,MI,Detroit,Macomb,5481,100
48083,Troy,MI,Detroit,Oakland,3435,128
48084,Troy,MI,Detroit,Oakland,5274,143
48085,Troy,MI,Detroit,Oakland,2894,133
48088,Warren,MI,Detroit,Macomb,3449,97
48089,Warren,MI,Detroit,Macomb,1854,52
48091,Warren,MI,Detroit,Macomb,1595,59
48092,Warren,MI,Detroit,Macomb,3503,95
48093,Warren,MI,Detroit,Macomb,3077,87
48094,Washington,MI,Detroit,Macomb,5148,132
48095,Washington,MI,Detroit,Macomb,8849,135
48096,Ray,MI,Detroit,Macomb,9363,134
48098,Troy,MI,Detroit,Oakland,4023,145
48101,Allen Park,MI,Detroit,Wayne,2646,90
48103,Ann Arbor,MI,Ann Arbor,Washtenaw,595,206
48104,Ann Arbor,MI,Ann Arbor,Washtenaw,1723,226
48105,Ann Arbor,MI,Ann Arbor,Washtenaw,3608,175
48108,Pittsfield Township,MI,Ann Arbor,Washtenaw,3766,135
48111,Van Buren Township,MI,Detroit,Wayne,1229,95
48114,Brighton,MI,Detroit,Livingston,5585,132
48116,Brighton,MI,Detroit,Livingston,4254,133
48117,Carleton,MI,Monroe,Monroe,8487,100
48118,Chelsea,MI,Ann Arbor,Washtenaw,7244,135
48120,Dearborn,MI,Detroit,Wayne,8380,79
48122,Melvindale,MI,Detroit,Wayne,7519,53
48124,Dearborn,MI,Detroit,Wayne,2976,80
48125,Dearborn Heights,MI,Detroit,Wayne,3825,59
48127,Dearborn Heights,MI,Detroit,Wayne,1171,100
48128,Dearborn,MI,Detroit,Wayne,6601,92
48130,Dexter,MI,Ann Arbor,Washtenaw,6156,147
48131,Dundee,MI,Monroe,Monroe,8660,86
48133,La Salle,MI,Monroe,Monroe,9728,86
48134,Flat Rock,MI,Detroit,Wayne,5243,102
48135,Garden City,MI,Detroit,Wayne,2477,81
48137,Gregory,MI,Detroit,Livingston,11548,115
48138,Grosse Ile,MI,Detroit,Wayne,7211,119
48144,Lambertville,MI,Monroe,Monroe,7055,96
48145,La Salle,MI,Monroe,Monroe,12047,100
48146,Lincoln Park,MI,Detroit,Wayne,1292,56
48150,Livonia,MI,Detroit,Wayne,2583,122
48152,Livonia,MI,Detroit,Wayne,2469,117
48154,Livonia,MI,Detroit,Wayne,2965,120
48157,Luna Pier,MI,Monroe,Monroe,11387,78
48158,Manchester,MI,Ann Arbor,Washtenaw,8343,109
48160,Milan,MI,Ann Arbor,Washtenaw,6544,124
48161,Monroe Township,MI,Monroe,Monroe,3225,62
48162,Monroe Township,MI,Monroe,Monroe,2647,85
48164,Huron Township,MI,Detroit,Wayne,7393,104
48165,New Hudson,MI,Detroit,Oakland,12227,135
48166,Frenchtown Township,MI,Monroe,Monroe,6279,91
48167,Northville Township,MI,Detroit,Wayne,4980,144
48168,Northville Township,MI,Detroit,Wayne,5316,164
48169,Pinckney,MI,Detroit,Livingston,4890,134
48170,Plymouth Township,MI,Detroit,Wayne,953,149
48173,Brownstown,MI,Detroit,Wayne,5974,92
48174,Romulus,MI,Detroit,Wayne,2712,89
48176,Saline,MI,Ann Arbor,Washtenaw,4145,151
48178,South Lyon,MI,Detroit,Oakland,3012,135
48180,Taylor,MI,Detroit,Wayne,126,67
48182,Temperance,MI,Monroe,Monroe,4420,96
48183,Trenton,MI,Detroit,Wayne,1219,98
48184,Wayne,MI,Detroit,Wayne,4410,60
48185,Westland,MI,Detroit,Wayne,427,91
48186,Westland,MI,Detroit,Wayne,1197,81
48187,Canton,MI,Detroit,Wayne,409,122
48188,Canton,MI,Detroit,Wayne,910,121
48189,Whitmore Lake,MI,Ann Arbor,Washtenaw,6578,138
48191,Augusta Township,MI,Ann Arbor,Washtenaw,11842,108
48192,Wyandotte,MI,Detroit,Wayne,2977,81
48193,Riverview,MI,Detroit,Wayne,5532,89
48195,Southgate,MI,Detroit,Wayne,1878,82
48197,Ypsilanti,MI,Ann Arbor,Washtenaw,257,99
48198,Superior Township,MI,Ann Arbor,Washtenaw,1118,82
48202,Detroit,MI,Detroit,Wayne,5679,30
48203,Detroit,MI,Detroit,Wayne,2808,35
48206,Detroit,MI,Detroit,Wayne,4415,25
48208,Detroit,MI,Detroit,Wayne,7287,32
48209,Detroit,MI,Detroit,Wayne,1846,30
48210,Detroit,MI,Detroit,Wayne,1650,32
48212,Detroit,MI,Detroit,Wayne,1052,39
48213,Detroit,MI,Detroit,Wayne,2888,32
48216,Detroit,MI,Detroit,Wayne,9356,37
48217,Detroit,MI,Detroit,Wayne,7493,46
48219,Detroit,MI,Detroit,Wayne,657,42
48220,Ferndale,MI,Detroit,Oakland,3568,114
48221,Detroit,MI,Detroit,Wayne,1283,34
48223,Detroit,MI,Detroit,Wayne,3412,50
48225,Harper Woods,MI,Detroit,Wayne,6920,53
48227,Detroit,MI,Detroit,Wayne,627,37
48228,Detroit,MI,Detroit,Wayne,304,42
48229,Ecorse,MI,Detroit,Wayne,6834,44
48230,Grosse Pointe Park,MI,Detroit,Wayne,4660,139
48234,Detroit,MI,Detroit,Wayne,1448,39
48235,Detroit,MI,Detroit,Wayne,534,39
48236,Grosse Pointe Woods,MI,Detroit,Wayne,2192,130
48237,Oak Park,MI,Detroit,Oakland,2043,70
48238,Detroit,MI,Detroit,Wayne,2025,28
48239,Redford,MI,Detroit,Wayne,1550,62
48240,Redford,MI,Detroit,Wayne,4677,54
48301,Bloomfield Hills,MI,Detroit,Oakland,5823,179
48302,Bloomfield Hills,MI,Detroit,Oakland,6725,159
48304,Bloomfield Hills,MI,Detroit,Oakland,5166,149
48306,Rochester Hills,MI,Detroit,Oakland,3477,136
48307,Rochester Hills,MI,Detroit,Oakland,921,134
48309,Rochester Hills,MI,Detroit,Oakland,2336,125
48310,Sterling Heights,MI,Detroit,Macomb,1491,107
48312,Sterling Heights,MI,Detroit,Macomb,1677,104
48313,Sterling Heights,MI,Detroit,Macomb,1656,112
48314,Sterling Heights,MI,Detroit,Macomb,4785,117
48315,Shelby Township,MI,Detroit,Macomb,2526,119
48316,Shelby Township,MI,Detroit,Macomb,3634,120
48317,Shelby Township,MI,Detroit,Macomb,3405,113
48320,Keego Harbor,MI,Detroit,Oakland,9500,113
48322,West Bloomfield,MI,Detroit,Oakland,2053,111
48323,West Bloomfield,MI,Detroit,Oakland,5489,124
48324,West Bloomfield,MI,Detroit,Oakland,5682,120
48326,Auburn Hills,MI,Detroit,Oakland,3802,106
48327,Waterford,MI,Detroit,Oakland,3842,103
48328,Waterford,MI,Detroit,Oakland,3161,94
48329,Waterford,MI,Detroit,Oakland,4258,100
48331,Farmington Hills,MI,Detroit,Oakland,3638,120
48334,Farmington Hills,MI,Detroit,Oakland,4467,107
48335,Farmington Hills,MI,Detroit,Oakland,3679,121
48336,Farmington Hills,MI,Detroit,Oakland,3208,108
48340,Pontiac,MI,Detroit,Oakland,3487,52
48341,Pontiac,MI,Detroit,Oakland,6330,50
48342,Pontiac,MI,Detroit,Oakland,4984,51
48346,Clarkston,MI,Detroit,Oakland,4499,122
48348,Clarkston,MI,Detroit,Oakland,3770,134
48350,Springfield Township,MI,Detroit,Oakland,8038,127
48353,Hartland,MI,Detroit,Livingston,9900,126
48356,Highland,MI,Detroit,Oakland,8915,118
48357,Highland,MI,Detroit,Oakland,9916,124
48359,Orion,MI,Detroit,Oakland,7924,120
48360,Orion,MI,Detroit,Oakland,7322,120
48362,Orion,MI,Detroit,Oakland,5345,121
48363,Oakland,MI,Detroit,Oakland,9333,146
48367,Leonard,MI,Detroit,Oakland,9404,137
48370,Oxford Township,MI,Detroit,Oakland,12111,142
48371,Oxford Township,MI,Detroit,Oakland,3391,124
48374,Novi,MI,Detroit,Oakland,5448,150
48375,Novi,MI,Detroit,Oakland,3719,134
48377,Novi,MI,Detroit,Oakland,5049,136
48380,Milford Township,MI,Detroit,Oakland,8025,141
48381,Milford Township,MI,Detroit,Oakland,6534,141
48382,Commerce Township,MI,Detroit,Oakland,4613,126
48383,White Lake,MI,Detroit,Oakland,6504,123
48386,White Lake,MI,Detroit,Oakland,4747,117
48390,Commerce Township,MI,Detroit,Oakland,3454,120
48393,Wixom,MI,Detroit,Oakland,5349,122
48415,Birch Run,MI,Saginaw,Saginaw,7312,75
48417,Burt,MI,Saginaw,Saginaw,11224,71
48442,Holly,MI,Detroit,Oakland,5238,103
48462,Ortonville,MI,Detroit,Oakland,6937,126
48529,Burton,MI,Flint,Genesee,6755,43
48601,Saginaw,MI,Saginaw,Saginaw,1664,32
48602,Saginaw,MI,Saginaw,Saginaw,2037,32
48603,Saginaw,MI,Saginaw,Saginaw,4444,75
48604,Saginaw,MI,Saginaw,Saginaw,6766,46
48609,Saginaw,MI,Saginaw,Saginaw,8033,73
48614,Brant,MI,Saginaw,Saginaw,11845,72
48616,Chesaning,MI,Saginaw,Saginaw,8906,63
48623,Freeland,MI,Saginaw,Saginaw,7146,93
48626,Hemlock,MI,Saginaw,Saginaw,8668,77
48637,Merrill,MI,Saginaw,Saginaw,9382,61
48638,Saginaw,MI,Saginaw,Saginaw,6781,63
48649,Oakley,MI,Saginaw,Saginaw,11686,62
48655,Saint Charles,MI,Saginaw,Saginaw,8975,65
48706,Bangor Township,MI,Bay City,Bay,1284,44
48708,Bay City,MI,Bay City,Bay,2795,44
48722,Bridgeport Township,MI,Saginaw,Saginaw,11595,58
48734,Frankenmuth,MI,Saginaw,Saginaw,11545,100
48808,Bath Township,MI,Lansing,Clinton,8532,109
48809,Belding,MI,"Ionia, MI",Ionia,7061,65
48813,Charlotte,MI,Lansing,Eaton,4717,77
48815,Clarksville,MI,"Ionia, MI",Ionia,10951,110
48819,Dansville,MI,Lansing,Ingham,10449,102
48820,Dewitt Township,MI,Lansing,Clinton,6028,113
48821,Windsor Township,MI,Lansing,Eaton,10871,102
48822,Eagle,MI,Lansing,Clinton,10926,107
48823,East Lansing,MI,Lansing,Ingham,481,118
48827,Eaton Rapids,MI,Lansing,Eaton,6065,90
48831,Elsie,MI,Lansing,Clinton,11210,74
48835,Fowler,MI,Lansing,Clinton,11099,94
48836,Fowlerville,MI,Detroit,Livingston,5455,109
48837,Grand Ledge,MI,Lansing,Eaton,5500,97
48840,Haslett,MI,Lansing,Ingham,6871,116
48842,Holt,MI,Lansing,Ingham,5757,96
48843,Howell,MI,Detroit,Livingston,1247,122
48846,Ionia,MI,"Ionia, MI",Ionia,4907,68
48849,Lake Odessa,MI,"Ionia, MI",Ionia,9622,87
48851,Lyons,MI,"Ionia, MI",Ionia,10953,78
48854,Mason,MI,Lansing,Ingham,4793,100
48855,Howell,MI,Detroit,Livingston,7444,118
48860,Muir,MI,"Ionia, MI",Ionia,12603,56
48864,Okemos,MI,Lansing,Ingham,3979,107
48865,Orleans,MI,"Ionia, MI",Ionia,11251,90
48866,Ovid,MI,Lansing,Clinton,9816,76
48873,Pewamo,MI,"Ionia, MI",Ionia,12298,83
48875,Portland,MI,"Ionia, MI",Ionia,8534,95
48876,Potterville,MI,Lansing,Eaton,12636,88
48879,Saint Johns,MI,Lansing,Clinton,5241,96
48881,Saranac,MI,"Ionia, MI",Ionia,9889,98
48890,Sunfield,MI,Lansing,Eaton,12262,86
48892,Webberville,MI,Lansing,Ingham,10956,102
48894,Westphalia,MI,Lansing,Clinton,12038,102
48895,Williamston,MI,Lansing,Ingham,7304,104
48897,Woodland,MI,Grand Rapids,Barry,11969,69
48906,Lansing Township,MI,Lansing,Ingham,3456,90
48910,Lansing Township,MI,Lansing,Ingham,1458,60
48911,Lansing Township,MI,Lansing,Ingham,1339,62
48912,Lansing Township,MI,Lansing,Ingham,5179,59
48915,Lansing Township,MI,Lansing,Ingham,7579,51
48917,Waverly,MI,Lansing,Eaton,2616,90
49001,Kalamazoo,MI,Kalamazoo,Kalamazoo,4375,60
49002,Portage,MI,Kalamazoo,Kalamazoo,5301,95
49004,Kalamazoo,MI,Kalamazoo,Kalamazoo,6794,76
49006,Kalamazoo,MI,Kalamazoo,Kalamazoo,5876,77
49007,Kalamazoo,MI,Kalamazoo,Kalamazoo,7509,39
49008,Kalamazoo,MI,Kalamazoo,Kalamazoo,5453,81
49009,Oshtemo,MI,Kalamazoo,Kalamazoo,1797,105
49010,Allegan,MI,"Holland, MI",Allegan,6000,78
